date,bidopen,bidclose,bidhigh,bidlow,askopen,askclose,askhigh,asklow,tickqty
2020-03-18 15:00:00,117.465,117.472,117.686,117.366,117.49,117.499,117.713,117.388,74298
2020-03-18 16:00:00,117.472,117.151,117.635,116.994,117.499,117.18,117.661,117.026,72756
2020-03-18 17:00:00,117.151,117.635,117.841,116.887,117.18,117.665,117.871,116.915,80040
2020-03-18 18:00:00,117.635,117.384,117.72,117.269,117.665,117.416,117.756,117.296,64037
2020-03-18 19:00:00,117.384,117.833,117.846,117.283,117.416,117.875,117.881,117.317,110751
2020-03-18 20:00:00,117.833,117.95,117.994,117.746,117.875,118.04,118.04,117.799,14343
2020-03-18 21:00:00,117.95,117.76,117.908,117.741,118.04,117.862,118.0,117.834,43
2020-03-18 22:00:00,117.76,118.09,118.176,117.837,117.862,118.121,118.224,117.871,37401
2020-03-18 23:00:00,118.09,118.591,118.903,118.088,118.121,118.639,118.938,118.121,65976
2020-03-19 00:00:00,118.591,118.599,118.812,118.25,118.639,118.62,118.838,118.271,61577
2020-03-19 01:00:00,118.599,118.654,118.834,118.431,118.62,118.681,118.859,118.454,58375
2020-03-19 02:00:00,118.654,118.675,119.293,118.61,118.681,118.709,119.329,118.651,58143
2020-03-19 03:00:00,118.675,119.082,119.213,118.672,118.709,119.105,119.238,118.701,53189
2020-03-19 04:00:00,119.082,118.841,119.316,118.736,119.105,118.869,119.341,118.763,57110
2020-03-19 05:00:00,118.841,118.64,118.851,118.579,118.869,118.666,118.888,118.606,69298
2020-03-19 06:00:00,118.64,118.631,118.971,118.565,118.666,118.655,118.996,118.596,63105
2020-03-19 07:00:00,118.631,118.406,119.069,118.319,118.655,118.441,119.094,118.353,115629
2020-03-19 08:00:00,118.406,118.039,118.782,118.028,118.441,118.06,118.808,118.053,83950
2020-03-19 09:00:00,118.039,118.133,118.432,117.867,118.06,118.168,118.467,117.921,59546
2020-03-19 10:00:00,118.133,118.044,118.153,117.911,118.168,118.075,118.184,117.943,65650
2020-03-19 11:00:00,118.044,118.134,118.314,117.894,118.075,118.167,118.341,117.918,62081
2020-03-19 12:00:00,118.134,118.54,118.766,117.888,118.167,118.551,118.807,117.913,103589
2020-03-19 13:00:00,118.54,118.819,118.881,118.339,118.551,118.855,118.914,118.376,104617
2020-03-19 14:00:00,118.819,118.48,119.018,118.333,118.855,118.502,119.043,118.356,80938
2020-03-19 15:00:00,118.48,117.782,118.586,117.735,118.502,117.805,118.611,117.759,67445
2020-03-19 16:00:00,117.782,117.504,118.003,117.477,117.805,117.527,118.03,117.505,83337
2020-03-19 17:00:00,117.504,117.92,117.969,117.398,117.527,117.942,117.998,117.421,83513
2020-03-19 18:00:00,117.92,118.069,118.153,117.754,117.942,118.096,118.179,117.776,87614
2020-03-19 19:00:00,118.069,118.256,118.553,118.045,118.096,118.278,118.583,118.069,94387
2020-03-19 20:00:00,118.256,118.334,118.399,118.058,118.278,118.423,118.44,118.079,16718
2020-03-19 21:00:00,118.334,118.283,118.353,118.023,118.423,118.344,118.437,118.104,1149
2020-03-19 22:00:00,118.283,118.213,118.281,117.974,118.344,118.256,118.346,118.036,49099
2020-03-19 23:00:00,118.213,118.591,118.744,118.165,118.256,118.614,118.771,118.201,43804
2020-03-20 00:00:00,118.591,118.517,118.727,118.311,118.614,118.541,118.753,118.334,46198
2020-03-20 01:00:00,118.517,118.394,118.668,118.244,118.541,118.432,118.694,118.277,59363
2020-03-20 02:00:00,118.394,118.257,118.528,118.166,118.432,118.295,118.56,118.2,61937
2020-03-20 03:00:00,118.257,118.262,118.301,117.999,118.295,118.287,118.33,118.034,62489
2020-03-20 04:00:00,118.262,118.34,118.45,118.164,118.287,118.368,118.473,118.191,79316
2020-03-20 05:00:00,118.34,118.3,118.365,118.142,118.368,118.329,118.391,118.17,73862
2020-03-20 06:00:00,118.3,118.157,118.338,118.129,118.329,118.214,118.361,118.156,67488
2020-03-20 07:00:00,118.157,118.418,118.469,118.041,118.214,118.45,118.5,118.068,107863
2020-03-20 08:00:00,118.418,118.544,118.582,118.064,118.45,118.567,118.608,118.09,99826
2020-03-20 09:00:00,118.544,118.196,118.548,118.058,118.567,118.225,118.573,118.086,98530
2020-03-20 10:00:00,118.196,118.059,118.289,117.912,118.225,118.079,118.312,117.939,81714
2020-03-20 11:00:00,118.059,117.922,118.26,117.834,118.079,117.944,118.286,117.855,67442
2020-03-20 12:00:00,117.922,118.181,118.499,117.887,117.944,118.21,118.528,117.913,73225
2020-03-20 13:00:00,118.181,118.62,118.662,118.154,118.21,118.651,118.686,118.181,77026
2020-03-20 14:00:00,118.62,118.874,119.066,118.562,118.651,118.896,119.091,118.586,87211
2020-03-20 15:00:00,118.874,118.896,119.287,118.694,118.896,118.928,119.31,118.722,86059
2020-03-20 16:00:00,118.896,118.815,119.292,118.648,118.928,118.843,119.316,118.675,95054
2020-03-20 17:00:00,118.815,118.34,118.956,118.281,118.843,118.365,118.985,118.313,105646
2020-03-20 18:00:00,118.34,118.433,118.569,118.279,118.365,118.466,118.602,118.313,119894
2020-03-20 19:00:00,118.433,118.461,118.701,118.402,118.466,118.498,118.736,118.441,108541
2020-03-20 20:00:00,118.461,118.53,118.861,118.457,118.498,118.626,118.896,118.496,22257
2020-03-22 20:00:00,118.53,118.527,118.531,118.436,118.626,118.602,118.634,118.524,10
2020-03-22 21:00:00,118.527,118.577,118.577,118.526,118.602,118.678,118.678,118.592,5
2020-03-22 22:00:00,118.577,118.381,118.592,118.226,118.678,118.431,118.674,118.274,40638
2020-03-22 23:00:00,118.381,118.0,118.466,117.995,118.431,118.025,118.493,118.015,64807
2020-03-23 00:00:00,118.0,118.026,118.415,117.882,118.025,118.055,118.475,117.904,72043
2020-03-23 01:00:00,118.026,118.189,118.294,117.936,118.055,118.223,118.326,117.968,58186
2020-03-23 02:00:00,118.189,118.098,118.265,117.968,118.223,118.122,118.296,117.995,36669
2020-03-23 03:00:00,118.098,118.145,118.249,118.015,118.122,118.176,118.275,118.04,62642
2020-03-23 04:00:00,118.145,118.171,118.28,118.057,118.176,118.2,118.299,118.081,51657
2020-03-23 05:00:00,118.171,118.12,118.226,117.952,118.2,118.148,118.258,117.975,56587
2020-03-23 06:00:00,118.12,118.26,118.273,117.933,118.148,118.283,118.305,117.962,44552
2020-03-23 07:00:00,118.26,117.87,118.389,117.711,118.283,117.899,118.416,117.742,84742
2020-03-23 08:00:00,117.87,117.97,118.037,117.721,117.899,117.995,118.058,117.748,86142
2020-03-23 09:00:00,117.97,118.029,118.235,117.964,117.995,118.057,118.26,117.986,39519
2020-03-23 10:00:00,118.029,118.285,118.295,117.995,118.057,118.312,118.319,118.023,37798
2020-03-23 11:00:00,118.285,118.393,118.437,118.154,118.312,118.419,118.451,118.173,46876
2020-03-23 12:00:00,118.393,118.795,118.915,118.196,118.419,118.822,118.948,118.234,132882
2020-03-23 13:00:00,118.795,119.361,119.46,118.744,118.822,119.394,119.489,118.77,114367
2020-03-23 14:00:00,119.361,119.691,119.868,119.181,119.394,119.718,119.889,119.201,105813
2020-03-23 15:00:00,119.691,119.786,119.836,119.54,119.718,119.815,119.86,119.555,88584
2020-03-23 16:00:00,119.786,119.559,119.929,119.521,119.815,119.587,119.953,119.542,86636
2020-03-23 17:00:00,119.559,119.572,119.901,119.509,119.587,119.596,119.921,119.534,74638
2020-03-23 18:00:00,119.572,119.647,119.849,119.45,119.596,119.668,119.87,119.47,83370
2020-03-23 19:00:00,119.647,119.375,119.669,119.336,119.668,119.403,119.688,119.362,79751
2020-03-23 20:00:00,119.375,119.277,119.469,119.212,119.403,119.38,119.496,119.237,16029
2020-03-23 21:00:00,119.277,119.312,119.314,119.258,119.38,119.415,119.416,119.361,36
2020-03-23 22:00:00,119.312,119.245,119.405,119.12,119.415,119.28,119.459,119.171,37758
2020-03-23 23:00:00,119.245,119.269,119.413,119.178,119.28,119.297,119.44,119.209,53496
2020-03-24 00:00:00,119.269,119.237,119.567,119.122,119.297,119.269,119.594,119.149,59097
2020-03-24 01:00:00,119.237,119.105,119.445,119.08,119.269,119.129,119.466,119.105,60145
2020-03-24 02:00:00,119.105,119.293,119.345,119.059,119.129,119.32,119.375,119.081,52080
2020-03-24 03:00:00,119.293,119.122,119.361,119.1,119.32,119.146,119.389,119.127,40821
2020-03-24 04:00:00,119.122,118.974,119.214,118.946,119.146,119.004,119.241,118.97,29126
2020-03-24 05:00:00,118.974,118.98,119.104,118.8,119.004,119.007,119.129,118.828,25519
2020-03-24 06:00:00,118.98,119.549,119.798,118.931,119.007,119.585,119.835,118.961,50012
2020-03-24 07:00:00,119.549,119.698,119.872,119.445,119.585,119.724,119.896,119.477,76783
2020-03-24 08:00:00,119.698,119.827,120.023,119.585,119.724,119.854,120.045,119.609,42307
2020-03-24 09:00:00,119.827,119.845,120.144,119.737,119.854,119.868,120.167,119.764,35891
2020-03-24 10:00:00,119.845,120.212,120.246,119.755,119.868,120.238,120.268,119.779,37841
2020-03-24 11:00:00,120.212,120.43,120.504,120.122,120.238,120.453,120.529,120.146,38008
2020-03-24 12:00:00,120.43,119.885,120.499,119.778,120.453,119.909,120.522,119.806,92790
2020-03-24 13:00:00,119.885,120.191,120.261,119.797,119.909,120.224,120.291,119.819,87002
2020-03-24 14:00:00,120.191,120.131,120.284,119.86,120.224,120.155,120.301,119.889,96198
2020-03-24 15:00:00,120.131,120.304,120.4,119.886,120.155,120.328,120.417,119.91,87633
2020-03-24 16:00:00,120.304,120.279,120.529,120.157,120.328,120.303,120.551,120.177,71470
2020-03-24 17:00:00,120.279,119.889,120.329,119.843,120.303,119.91,120.353,119.861,59857
2020-03-24 18:00:00,119.889,119.928,120.0,119.736,119.91,119.946,120.017,119.757,73796
2020-03-24 19:00:00,119.928,120.094,120.134,119.835,119.946,120.113,120.161,119.856,71908
2020-03-24 20:00:00,120.094,119.965,120.217,119.904,120.113,120.019,120.243,119.977,19312
2020-03-24 21:00:00,119.965,120.007,120.152,119.801,120.019,120.11,120.24,119.899,148
2020-03-24 22:00:00,120.007,120.209,120.247,119.999,120.11,120.251,120.31,120.049,23231
2020-03-24 23:00:00,120.209,119.984,120.319,119.982,120.251,120.006,120.344,120.006,28986
2020-03-25 00:00:00,119.984,119.739,120.096,119.502,120.006,119.764,120.12,119.532,58453
2020-03-25 01:00:00,119.739,119.736,119.805,119.591,119.764,119.761,119.828,119.615,46899
2020-03-25 02:00:00,119.736,119.983,119.999,119.69,119.761,120.013,120.026,119.716,34365
2020-03-25 03:00:00,119.983,120.089,120.118,119.853,120.013,120.111,120.14,119.88,31802
2020-03-25 04:00:00,120.089,120.345,120.357,120.039,120.111,120.374,120.384,120.061,42144
2020-03-25 05:00:00,120.345,120.304,120.456,120.169,120.374,120.336,120.481,120.193,58549
2020-03-25 06:00:00,120.304,120.41,120.46,120.22,120.336,120.439,120.485,120.245,57998
2020-03-25 07:00:00,120.41,120.444,120.619,120.316,120.439,120.477,120.645,120.342,63179
2020-03-25 08:00:00,120.444,120.575,120.818,120.326,120.477,120.611,120.846,120.347,73681
2020-03-25 09:00:00,120.575,120.801,120.889,120.548,120.611,120.823,120.911,120.579,58799
2020-03-25 10:00:00,120.801,120.175,120.831,120.172,120.823,120.206,120.853,120.193,76867
2020-03-25 11:00:00,120.175,120.271,120.419,120.101,120.206,120.293,120.435,120.126,65019
2020-03-25 12:00:00,120.271,120.461,120.515,120.207,120.293,120.491,120.535,120.234,57780
2020-03-25 13:00:00,120.461,120.5,120.684,120.429,120.491,120.528,120.701,120.451,59685
2020-03-25 14:00:00,120.5,120.563,120.684,120.372,120.528,120.585,120.701,120.392,84915
2020-03-25 15:00:00,120.563,120.714,120.73,120.327,120.585,120.734,120.754,120.348,66069
2020-03-25 16:00:00,120.714,120.884,120.992,120.656,120.734,120.906,121.008,120.676,67772
2020-03-25 17:00:00,120.884,120.725,121.027,120.657,120.906,120.743,121.048,120.677,60116
2020-03-25 18:00:00,120.725,120.997,121.019,120.684,120.743,121.018,121.041,120.703,53789
2020-03-25 19:00:00,120.997,120.99,121.069,120.888,121.018,121.016,121.09,120.906,50214
2020-03-25 20:00:00,120.99,120.983,121.136,120.959,121.016,121.046,121.164,121.001,15352
2020-03-25 21:00:00,120.983,120.955,121.047,120.824,121.046,121.059,121.119,120.927,1581
2020-03-25 22:00:00,120.955,120.779,121.074,120.68,121.059,120.818,121.128,120.706,29087
2020-03-25 23:00:00,120.779,120.675,120.849,120.608,120.818,120.698,120.873,120.636,32596
2020-03-26 00:00:00,120.675,120.94,121.073,120.585,120.698,120.961,121.1,120.614,58651
2020-03-26 01:00:00,120.94,120.647,120.94,120.493,120.961,120.671,120.963,120.519,58289
2020-03-26 02:00:00,120.647,120.839,120.839,120.505,120.671,120.861,120.862,120.531,41720
2020-03-26 03:00:00,120.839,120.84,120.912,120.677,120.861,120.864,120.934,120.698,48452
2020-03-26 04:00:00,120.84,120.764,120.971,120.749,120.864,120.784,120.994,120.768,39889
2020-03-26 05:00:00,120.764,120.664,120.859,120.6,120.784,120.693,120.881,120.622,27920
2020-03-26 06:00:00,120.664,120.496,120.737,120.492,120.693,120.541,120.761,120.525,28559
2020-03-26 07:00:00,120.496,120.681,120.713,120.47,120.541,120.705,120.737,120.491,55980
2020-03-26 08:00:00,120.681,120.417,120.807,120.4,120.705,120.452,120.831,120.42,56743
2020-03-26 09:00:00,120.417,120.451,120.495,120.147,120.452,120.476,120.516,120.164,41454
2020-03-26 10:00:00,120.451,120.462,120.534,120.193,120.476,120.485,120.555,120.212,34199
2020-03-26 11:00:00,120.462,120.249,120.512,120.098,120.485,120.276,120.534,120.116,38592
2020-03-26 12:00:00,120.249,120.303,120.336,119.945,120.276,120.327,120.354,119.97,62018
2020-03-26 13:00:00,120.303,120.349,120.4,120.093,120.327,120.373,120.421,120.118,72678
2020-03-26 14:00:00,120.349,120.728,120.728,120.233,120.373,120.752,120.752,120.254,91025
2020-03-26 15:00:00,120.728,120.662,120.822,120.334,120.752,120.682,120.839,120.354,58447
2020-03-26 16:00:00,120.662,120.867,120.988,120.559,120.682,120.889,121.007,120.581,52191
2020-03-26 17:00:00,120.867,120.71,120.894,120.667,120.889,120.733,120.916,120.688,52151
2020-03-26 18:00:00,120.71,120.6,120.817,120.511,120.733,120.625,120.843,120.533,37164
2020-03-26 19:00:00,120.6,120.911,120.924,120.577,120.625,120.933,120.945,120.597,53640
2020-03-26 20:00:00,120.911,120.849,120.986,120.799,120.933,120.951,121.006,120.827,12867
2020-03-26 21:00:00,120.849,120.677,120.935,120.645,120.951,120.773,121.014,120.721,5195
2020-03-26 22:00:00,120.677,120.647,120.764,120.58,120.773,120.678,120.837,120.622,31041
2020-03-26 23:00:00,120.647,120.556,120.809,120.503,120.678,120.581,120.838,120.53,31662
2020-03-27 00:00:00,120.556,120.354,120.719,120.128,120.581,120.378,120.728,120.171,43202
2020-03-27 01:00:00,120.354,119.847,120.387,119.803,120.378,119.871,120.409,119.826,44315
2020-03-27 02:00:00,119.847,119.903,119.912,119.607,119.871,119.923,119.934,119.626,33224
2020-03-27 03:00:00,119.903,120.097,120.163,119.767,119.923,120.121,120.186,119.791,35781
2020-03-27 04:00:00,120.097,119.807,120.191,119.773,120.121,119.835,120.217,119.795,37122
2020-03-27 05:00:00,119.807,120.073,120.079,119.758,119.835,120.098,120.107,119.782,28558
2020-03-27 06:00:00,120.073,119.98,120.117,119.821,120.098,120.005,120.139,119.844,43809
2020-03-27 07:00:00,119.98,119.998,120.099,119.882,120.005,120.015,120.121,119.906,51464
2020-03-27 08:00:00,119.998,119.927,120.037,119.784,120.015,119.949,120.057,119.806,54512
2020-03-27 09:00:00,119.927,119.747,120.059,119.71,119.949,119.764,120.081,119.731,51598
2020-03-27 10:00:00,119.747,119.65,119.858,119.638,119.764,119.67,119.876,119.659,47010
2020-03-27 11:00:00,119.65,119.767,119.849,119.594,119.67,119.784,119.871,119.615,44661
2020-03-27 12:00:00,119.767,119.506,119.808,119.39,119.784,119.526,119.828,119.408,52951
2020-03-27 13:00:00,119.506,119.123,119.518,119.071,119.526,119.151,119.538,119.09,65427
2020-03-27 14:00:00,119.123,118.953,119.207,118.795,119.151,118.97,119.229,118.816,73648
2020-03-27 15:00:00,118.953,119.603,119.631,118.924,118.97,119.626,119.65,118.946,69355
2020-03-27 16:00:00,119.603,119.631,119.829,119.499,119.626,119.655,119.855,119.519,66234
2020-03-27 17:00:00,119.631,119.854,119.935,119.506,119.655,119.878,119.957,119.53,57128
2020-03-27 18:00:00,119.854,119.819,119.913,119.608,119.878,119.842,119.939,119.629,49720
2020-03-27 19:00:00,119.819,119.994,120.111,119.792,119.842,120.02,120.133,119.819,58946
2020-03-27 20:00:00,119.994,120.236,120.309,119.948,120.02,120.333,120.401,119.975,14107
2020-03-29 21:00:00,120.236,119.834,119.861,119.653,120.333,119.932,119.964,119.716,36
2020-03-29 22:00:00,119.834,119.602,119.995,119.577,119.932,119.627,120.044,119.605,26758
2020-03-29 23:00:00,119.602,119.662,119.794,119.587,119.627,119.687,119.817,119.612,27048
2020-03-30 00:00:00,119.662,119.383,119.738,119.352,119.687,119.408,119.763,119.38,41537
2020-03-30 01:00:00,119.383,119.044,119.469,118.984,119.408,119.067,119.491,119.006,29430
2020-03-30 02:00:00,119.044,119.039,119.134,118.846,119.067,119.06,119.157,118.863,26172
2020-03-30 03:00:00,119.039,118.938,119.124,118.901,119.06,118.964,119.148,118.925,20413
2020-03-30 04:00:00,118.938,119.229,119.324,118.907,118.964,119.255,119.346,118.927,25184
2020-03-30 05:00:00,119.229,119.578,119.59,119.189,119.255,119.603,119.612,119.21,29233
2020-03-30 06:00:00,119.578,119.625,119.765,119.334,119.603,119.656,119.791,119.356,43043
2020-03-30 07:00:00,119.625,119.672,119.85,119.53,119.656,119.698,119.876,119.554,48341
2020-03-30 08:00:00,119.672,119.368,119.714,119.26,119.698,119.395,119.733,119.28,42282
2020-03-30 09:00:00,119.368,119.365,119.407,119.104,119.395,119.384,119.431,119.122,39890
2020-03-30 10:00:00,119.365,119.46,119.538,119.323,119.384,119.485,119.562,119.343,32356
2020-03-30 11:00:00,119.46,119.421,119.48,119.279,119.485,119.456,119.504,119.301,27416
2020-03-30 12:00:00,119.421,119.256,119.495,119.221,119.456,119.276,119.518,119.243,35475
2020-03-30 13:00:00,119.256,118.985,119.27,118.912,119.276,119.023,119.288,118.932,55693
2020-03-30 14:00:00,118.985,119.183,119.22,118.792,119.023,119.201,119.241,118.812,67873
2020-03-30 15:00:00,119.183,119.044,119.309,119.026,119.201,119.065,119.333,119.046,49170
2020-03-30 16:00:00,119.044,118.91,119.056,118.788,119.065,118.927,119.078,118.814,29805
2020-03-30 17:00:00,118.91,119.021,119.088,118.839,118.927,119.042,119.11,118.861,20950
2020-03-30 18:00:00,119.021,119.082,119.154,118.998,119.042,119.101,119.175,119.02,27609
2020-03-30 19:00:00,119.082,119.09,119.22,119.075,119.101,119.111,119.239,119.094,23776
2020-03-30 20:00:00,119.09,119.01,119.249,119.01,119.111,119.113,119.282,119.07,13669
2020-03-30 21:00:00,119.01,119.11,119.177,119.076,119.113,119.211,119.254,119.166,360
2020-03-30 22:00:00,119.11,119.214,119.223,119.053,119.211,119.246,119.251,119.093,16430
2020-03-30 23:00:00,119.214,119.186,119.306,119.137,119.246,119.215,119.326,119.163,19023
2020-03-31 00:00:00,119.186,119.511,119.651,119.087,119.215,119.532,119.679,119.11,47917
2020-03-31 01:00:00,119.511,119.498,119.669,119.442,119.532,119.52,119.7,119.458,48894
2020-03-31 02:00:00,119.498,119.672,119.698,119.489,119.52,119.693,119.716,119.507,32822
2020-03-31 03:00:00,119.672,119.516,119.693,119.441,119.693,119.537,119.717,119.466,28068
2020-03-31 04:00:00,119.516,119.255,119.558,119.193,119.537,119.276,119.582,119.213,22358
2020-03-31 05:00:00,119.255,119.226,119.315,119.189,119.276,119.256,119.341,119.214,22981
2020-03-31 06:00:00,119.226,119.196,119.304,119.082,119.256,119.22,119.322,119.104,39703
2020-03-31 07:00:00,119.196,119.21,119.387,119.164,119.22,119.233,119.406,119.184,36444
2020-03-31 08:00:00,119.21,119.118,119.284,119.033,119.233,119.162,119.302,119.053,33409
2020-03-31 09:00:00,119.118,119.049,119.149,118.905,119.162,119.071,119.179,118.926,28568
2020-03-31 10:00:00,119.049,118.913,119.112,118.881,119.071,118.933,119.13,118.9,30230
2020-03-31 11:00:00,118.913,118.893,118.982,118.656,118.933,118.916,119.003,118.673,37695
2020-03-31 12:00:00,118.893,118.932,118.973,118.712,118.916,118.961,118.991,118.729,54903
2020-03-31 13:00:00,118.932,118.549,119.006,118.506,118.961,118.578,119.026,118.527,59025
2020-03-31 14:00:00,118.549,118.411,118.73,118.394,118.578,118.426,118.751,118.408,91013
2020-03-31 15:00:00,118.411,118.44,118.571,118.238,118.426,118.467,118.588,118.265,84942
2020-03-31 16:00:00,118.44,118.234,118.594,118.219,118.467,118.256,118.614,118.241,49002
2020-03-31 17:00:00,118.234,118.484,118.549,118.19,118.256,118.502,118.576,118.211,37730
2020-03-31 18:00:00,118.484,118.6,118.691,118.409,118.502,118.623,118.711,118.433,33977
2020-03-31 19:00:00,118.6,118.599,118.622,118.449,118.623,118.621,118.646,118.472,28551
2020-03-31 20:00:00,118.599,118.615,118.702,118.519,118.621,118.708,118.743,118.549,20560
2020-03-31 21:00:00,118.615,118.678,118.709,118.648,118.708,118.781,118.795,118.722,620
2020-03-31 22:00:00,118.678,118.774,118.774,118.552,118.781,118.797,118.803,118.585,13229
2020-03-31 23:00:00,118.774,118.535,118.778,118.508,118.797,118.56,118.805,118.53,19274
2020-04-01 00:00:00,118.535,118.569,118.654,118.283,118.56,118.596,118.676,118.306,40819
2020-04-01 01:00:00,118.569,118.599,118.664,118.492,118.596,118.621,118.692,118.513,32827
2020-04-01 02:00:00,118.599,118.72,118.841,118.592,118.621,118.744,118.867,118.614,27673
2020-04-01 03:00:00,118.72,118.772,118.813,118.627,118.744,118.796,118.835,118.653,19438
2020-04-01 04:00:00,118.772,118.71,118.866,118.694,118.796,118.733,118.888,118.718,14771
2020-04-01 05:00:00,118.71,118.375,118.789,118.335,118.733,118.401,118.814,118.357,30955
2020-04-01 06:00:00,118.375,118.143,118.398,118.079,118.401,118.159,118.425,118.099,48969
2020-04-01 07:00:00,118.143,117.97,118.275,117.945,118.159,118.005,118.296,117.962,44571
2020-04-01 08:00:00,117.97,117.745,118.051,117.708,118.005,117.771,118.074,117.731,38304
2020-04-01 09:00:00,117.745,117.64,117.764,117.462,117.771,117.664,117.785,117.482,34498
2020-04-01 10:00:00,117.64,117.702,117.731,117.549,117.664,117.727,117.753,117.57,22983
2020-04-01 11:00:00,117.702,117.63,117.754,117.532,117.727,117.651,117.775,117.555,26224
2020-04-01 12:00:00,117.63,117.365,117.663,117.283,117.651,117.388,117.685,117.303,36851
2020-04-01 13:00:00,117.365,117.167,117.416,117.108,117.388,117.209,117.436,117.128,38926
2020-04-01 14:00:00,117.167,116.979,117.375,116.949,117.209,117.001,117.392,116.969,49275
2020-04-01 15:00:00,116.979,117.027,117.276,116.971,117.001,117.047,117.296,116.991,38168
2020-04-01 16:00:00,117.027,116.983,117.117,116.946,117.047,117.003,117.138,116.967,25426
2020-04-01 17:00:00,116.983,117.115,117.137,116.937,117.003,117.137,117.16,116.958,27897
2020-04-01 18:00:00,117.115,117.187,117.241,117.059,117.137,117.208,117.266,117.081,27171
2020-04-01 19:00:00,117.187,117.279,117.327,117.114,117.208,117.301,117.348,117.137,34610
2020-04-01 20:00:00,117.279,117.459,117.555,117.26,117.301,117.541,117.582,117.282,17294
2020-04-01 21:00:00,117.459,117.234,117.511,117.212,117.541,117.335,117.57,117.296,7104
2020-04-01 22:00:00,117.234,117.445,117.472,117.204,117.335,117.469,117.505,117.279,15723
2020-04-01 23:00:00,117.445,117.498,117.507,117.371,117.469,117.519,117.532,117.391,16829
2020-04-02 00:00:00,117.498,117.531,117.573,117.288,117.519,117.552,117.614,117.311,31128
2020-04-02 01:00:00,117.531,117.584,117.709,117.49,117.552,117.604,117.727,117.511,29928
2020-04-02 02:00:00,117.584,117.519,117.615,117.501,117.604,117.537,117.639,117.521,16847
2020-04-02 03:00:00,117.519,117.509,117.542,117.448,117.537,117.529,117.564,117.467,14305
2020-04-02 04:00:00,117.509,117.618,117.622,117.499,117.529,117.64,117.648,117.52,12286
2020-04-02 05:00:00,117.618,117.419,117.619,117.402,117.64,117.443,117.644,117.426,20270
2020-04-02 06:00:00,117.419,117.37,117.599,117.36,117.443,117.394,117.618,117.382,28634
2020-04-02 07:00:00,117.37,117.289,117.458,117.222,117.394,117.307,117.477,117.242,31193
2020-04-02 08:00:00,117.289,117.16,117.346,117.132,117.307,117.182,117.365,117.152,29296
2020-04-02 09:00:00,117.16,117.323,117.366,117.125,117.182,117.344,117.385,117.145,24937
2020-04-02 10:00:00,117.323,117.303,117.434,117.216,117.344,117.324,117.456,117.236,22441
2020-04-02 11:00:00,117.303,117.125,117.313,117.082,117.324,117.147,117.333,117.103,25121
2020-04-02 12:00:00,117.125,116.607,117.152,116.569,117.147,116.627,117.173,116.591,49718
2020-04-02 13:00:00,116.607,116.401,116.748,116.342,116.627,116.426,116.767,116.361,60726
2020-04-02 14:00:00,116.401,117.239,117.481,116.37,116.426,117.261,117.503,116.391,86526
2020-04-02 15:00:00,117.239,117.141,117.347,116.915,117.261,117.162,117.368,116.938,58476
2020-04-02 16:00:00,117.141,117.046,117.275,117.014,117.162,117.068,117.3,117.034,41704
2020-04-02 17:00:00,117.046,116.835,117.12,116.824,117.068,116.856,117.147,116.846,39532
2020-04-02 18:00:00,116.835,117.001,117.014,116.738,116.856,117.022,117.036,116.759,42060
2020-04-02 19:00:00,117.001,117.071,117.183,116.916,117.022,117.091,117.202,116.939,43030
2020-04-02 20:00:00,117.071,117.081,117.205,117.045,117.091,117.183,117.225,117.067,9992
2020-04-02 21:00:00,117.081,117.074,117.123,117.018,117.183,117.147,117.19,117.099,1480
2020-04-02 22:00:00,117.074,117.307,117.312,117.023,117.147,117.332,117.332,117.101,9009
2020-04-02 23:00:00,117.307,117.166,117.377,117.08,117.332,117.185,117.396,117.101,17081
2020-04-03 00:00:00,117.166,117.164,117.191,116.959,117.185,117.183,117.211,116.975,29313
2020-04-03 01:00:00,117.164,117.162,117.253,117.086,117.183,117.185,117.275,117.109,20783
2020-04-03 02:00:00,117.162,117.124,117.164,116.973,117.185,117.146,117.186,117.0,17276
2020-04-03 03:00:00,117.124,117.109,117.154,117.024,117.146,117.128,117.175,117.047,14737
2020-04-03 04:00:00,117.109,117.076,117.17,116.971,117.128,117.098,117.196,116.991,15098
2020-04-03 05:00:00,117.076,117.062,117.087,116.958,117.098,117.084,117.108,116.977,13044
2020-04-03 06:00:00,117.062,116.904,117.06,116.853,117.084,116.926,117.085,116.87,23022
2020-04-03 07:00:00,116.904,116.774,116.979,116.724,116.926,116.795,117.001,116.745,41945
2020-04-03 08:00:00,116.774,116.894,116.943,116.738,116.795,116.924,116.964,116.759,32642
2020-04-03 09:00:00,116.894,117.271,117.296,116.889,116.924,117.29,117.315,116.916,33675
2020-04-03 10:00:00,117.271,117.225,117.343,117.168,117.29,117.244,117.363,117.187,28893
2020-04-03 11:00:00,117.225,117.046,117.251,116.967,117.244,117.067,117.268,116.984,28276
2020-04-03 12:00:00,117.046,117.011,117.159,116.914,117.067,117.032,117.18,116.931,55630
2020-04-03 13:00:00,117.011,117.027,117.172,116.97,117.032,117.051,117.192,116.991,49494
2020-04-03 14:00:00,117.027,117.154,117.224,116.957,117.051,117.171,117.245,116.975,43003
2020-04-03 15:00:00,117.154,117.169,117.233,117.067,117.171,117.191,117.256,117.088,31583
